"clno","sizw","ids","dist_name","ratio"
"363",363,1,"1101","Unknown",0
"364",364,215,"701 702 703 1101","Unknown",0.869767441860465
"365",365,299,"1103 1101 1102","Unknown",0.777591973244147
"366",366,2,"1103","Unknown",0.25
"367",367,1,"1102","Unknown",0
"368",368,23,"1101 1102 1103","Unknown",0.652173913043478
"369",369,169,"1103 1101 1102","Unknown",0.855029585798817
"370",370,529,"961 461 463 462","Other Mechanical",0.933837429111531
"371",371,1,"1101","Unknown",0
"372",372,4,"1101 1102","Unknown",0.375
"373",373,1,"1103","Unknown",0
"374",374,337,"1103 1101 1102","Unknown",0.887240356083086
"375",375,25,"1102 1103","Unknown",0.7
"376",376,168,"1101 1102 1103","Unknown",0.845238095238095
"377",377,1,"1101","Unknown",0
"378",378,1,"1101","Unknown",0
"379",379,107,"1101 1103 1102","Unknown",0.841121495327103
"380",380,1,"1101","Unknown",0
"381",381,1,"1102","Unknown",0
"382",382,1,"1103","Unknown",0
"383",383,1,"1103","Unknown",0
"384",384,2,"1102","Unknown",0.25
"385",385,83,"1103 1102 1101","Unknown",0.795180722891566
"386",386,2,"1102","Unknown",0.25
"387",387,1,"1102","Unknown",0
"388",388,6,"1101","Unknown",0.5
"389",389,157,"1103 1101 1102","Unknown",0.805732484076433
"390",390,1,"1101","Unknown",0
"391",391,59,"1102 702 1101 1103 701","Unknown",0.779661016949153
"392",392,1,"1101","Unknown",0
"393",393,66,"1103 1102","Unknown",0.840909090909091
"394",394,77,"1102 1103 1101","Unknown",0.818181818181818
"395",395,1,"1101","Unknown",0
"396",396,1,"1101","Unknown",0
"397",397,153,"1101 1102 1103","Unknown",0.856209150326797
"398",398,60,"1101 1102 1103","Unknown",0.816666666666667
"399",399,271,"1103 1102 1101","Unknown",0.817343173431734
"400",400,1,"1101","Unknown",0
"401",401,23,"1103","Unknown",0.695652173913043
"402",402,49,"1102 1103 1101","Unknown",0.76530612244898
"403",403,75,"1101 1102","Unknown",0.68
"404",404,514,"701 702 703 1101","Unknown",0.928015564202335
"405",405,1,"1101","Unknown",0
"406",406,1,"1101","Unknown",0
"407",407,2,"1103","Unknown",0.25
"408",408,138,"1102 1101 1103","Unknown",0.793478260869565
"409",409,1,"1102","Unknown",0
"410",410,3,"1101","Unknown",0.333333333333333
"411",411,715,"462 961 461","Other Mechanical",0.939160839160839
"412",412,71,"702 703 701 1103 1102 1101","Unknown",0.73943661971831
"413",413,439,"1101 1103 1102","Unknown",0.862186788154897
"414",414,184,"1103 1102 1101","Unknown",0.801630434782609
"415",415,2,"1103","Unknown",0.25
"416",416,1,"1101","Unknown",0
"417",417,72,"1102 1103 1101","Unknown",0.826388888888889
"418",418,54,"1101 1102 1103","Unknown",0.768518518518518
"419",419,2,"1103 1102","Unknown",0.25
"420",420,17,"1103 1101 1102","Unknown",0.617647058823529
"421",421,3,"1101 1103 1102","Unknown",0.333333333333333
"422",422,71,"1103","Unknown",0.73943661971831
"423",423,1,"1101","Unknown",0
"424",424,2,"1103 1101","Unknown",0.25
"425",425,131,"1102 1101 1103","Unknown",0.812977099236641
"426",426,21,"1103 1102 1101","Unknown",0.642857142857143
"427",427,130,"1103 1101 1102","Unknown",0.815384615384615
"428",428,98,"1103 1101 1102","Unknown",0.821428571428571
"429",429,14,"1101 1102 1103","Unknown",0.678571428571429
"430",430,8,"1102 1103 1101","Unknown",0.5
"431",431,1,"1101","Unknown",0
"432",432,434,"1101 1103 1102","Unknown",0.877880184331797
"433",433,2,"1103 1102","Unknown",0.25
"434",434,250,"1103 1102 1101","Unknown",0.87
"435",435,3,"1103","Unknown",0.333333333333333
"436",436,3,"1101","Unknown",0.333333333333333
"437",437,1,"1101","Unknown",0
"438",438,64,"1101 1103 1102","Unknown",0.7265625
"439",439,78,"1101 1102 1103","Unknown",0.82051282051282
"440",440,1,"1102","Unknown",0
"441",441,1,"1101","Unknown",0
"442",442,80,"1101 1102 1103","Unknown",0.76875
"443",443,49,"1102 1103 1101","Unknown",0.785714285714286
"444",444,195,"1102 1101 1103","Unknown",0.774358974358974
"445",445,1,"1102","Unknown",0
