"clno","sizw","ids","dist_name","ratio"
"53",53,1,"1101","Unknown",0
"54",54,2,"1103 1101","Unknown",0.25
"55",55,3,"1103 1102","Unknown",0.333333333333333
"56",56,2,"1101","Unknown",0.25
"57",57,89,"1101 1102 1103","Unknown",0.831460674157303
"58",58,1,"1103","Unknown",0
"59",59,7,"1103","Unknown",0.428571428571429
"60",60,147,"1103 1102 1101","Unknown",0.833333333333333
"61",61,1,"1101","Unknown",0
"62",62,1,"1103","Unknown",0
"63",63,22,"1103","Unknown",0.704545454545455
"64",64,1,"1103","Unknown",0
"65",65,54,"1101 1103 1102","Unknown",0.75
"66",66,1,"1103","Unknown",0
"67",67,124,"703 702 701","Unknown",0.754032258064516
"68",68,1,"1103","Unknown",0
"69",69,389,"1113 1103 1102 1112 1101","Unknown",0.847043701799486
"70",70,1,"1102","Unknown",0
"71",71,2,"1103","Unknown",0.25
"72",72,136,"1101 1103 1102","Unknown",0.819852941176471
"73",73,2,"1112 1101","Unknown",0.25
"74",74,1,"1103","Unknown",0
"75",75,90,"1103 1101 1102","Unknown",0.861111111111111
"76",76,172,"703 702 701","Unknown",0.805232558139535
"77",77,40,"1101 1103 1102","Unknown",0.8
"78",78,508,"1101 1103 1102","Unknown",0.923228346456693
"79",79,33,"703 701 702","Unknown",0.727272727272727
"80",80,1,"1103","Unknown",0
"81",81,1,"1103","Unknown",0
"82",82,458,"1103 1102 1101","Unknown",0.897379912663755
"83",83,1,"1103","Unknown",0
"84",84,1,"1102","Unknown",0
"85",85,1,"1102","Unknown",0
"86",86,3,"1103","Unknown",0.333333333333333
"87",87,128,"1103 1101 1102","Unknown",0.80859375
"88",88,155,"1101 1102 1103","Unknown",0.9
"89",89,234,"1102 1103 1101 702 701 703","Unknown",0.901709401709402
"90",90,168,"1102 1101 1103","Unknown",0.80952380952381
"91",91,402,"1103 1102 1101","Unknown",0.875621890547264
"92",92,3,"1103","Unknown",0.333333333333333
"93",93,15,"1102 1103 1101","Unknown",0.666666666666667
"94",94,1,"1101","Unknown",0
"95",95,3,"703 702 1102","Unknown",0.333333333333333
"96",96,41,"1101 1103 1102","Unknown",0.75609756097561
"97",97,68,"1103 1101 1102","Unknown",0.823529411764706
"98",98,1,"703","Unknown",0
"99",99,74,"703 702 1101 701 1102","Unknown",0.763513513513513
"100",100,4,"1103 1101","Unknown",0.375
"101",101,284,"1101 1102 1103","Unknown",0.894366197183099
"102",102,1,"703","Unknown",0
"103",103,8,"1103 1102","Unknown",0.5
"104",104,531,"701 703 702 1101 1102 1103","Unknown",0.851224105461394
"105",105,7,"1101 1103 1102","Unknown",0.428571428571429
"106",106,1,"1101","Unknown",0
"107",107,2,"1103","Unknown",0.25
"108",108,5,"1101 1103 1102","Unknown",0.5
"109",109,58,"1103 1101 1102","Unknown",0.758620689655172
"110",110,8,"1103 1102","Unknown",0.5625
"111",111,1,"1101","Unknown",0
"112",112,39,"1103 1101 1102","Unknown",0.782051282051282
"113",113,2,"1102 1101","Unknown",0.25
"114",114,38,"1103 1101","Unknown",0.763157894736842
"115",115,1,"1101","Unknown",0
"116",116,1,"701","Unknown",0
"117",117,711,"1103 1101 1102","Unknown",0.856540084388186
"118",118,29,"1103 1102","Unknown",0.775862068965517
"119",119,1,"701","Unknown",0
"120",120,1,"1101","Unknown",0
"121",121,1,"1101","Unknown",0
"122",122,477,"1101 1102 1103","Unknown",0.890985324947589
"123",123,23,"1101 1102 1103","Unknown",0.695652173913043
"124",124,1,"1101","Unknown",0
"125",125,23,"1103 1102 1101","Unknown",0.760869565217391
"126",126,1,"1102","Unknown",0
"127",127,116,"1102 1103 1101","Unknown",0.84051724137931
"128",128,41,"1103 1102 1101","Unknown",0.719512195121951
"129",129,1,"1101","Unknown",0
"130",130,2,"1101","Unknown",0.25
"131",131,1,"1101","Unknown",0
"132",132,16,"1103 1102","Unknown",0.625
"133",133,2,"1103","Unknown",0.25
"134",134,1,"1103","Unknown",0
"135",135,12,"1101 1102 1103","Unknown",0.583333333333333
"136",136,1,"1101","Unknown",0
"137",137,1,"1101","Unknown",0
"138",138,1,"1101","Unknown",0
"139",139,3,"1103 1102","Unknown",0.333333333333333
"140",140,55,"1101 1103 1102","Unknown",0.781818181818182
"141",141,3,"1103 1101","Unknown",0.333333333333333
"142",142,2,"1101","Unknown",0.25
"143",143,16,"1102 1103","Unknown",0.625
"144",144,2,"1103","Unknown",0.25
"145",145,1,"701","Unknown",0
"146",146,1,"1103","Unknown",0
"147",147,34,"1102 1103","Unknown",0.735294117647059
"148",148,3,"1101","Unknown",0.333333333333333
"149",149,17,"1102 1103 1101","Unknown",0.647058823529412
"150",150,1,"1101","Unknown",0
"151",151,2,"1101 1103","Unknown",0.25
"152",152,102,"1102 1103 1101","Unknown",0.857843137254902
"153",153,1,"1101","Unknown",0
"154",154,2,"1102 1101","Unknown",0.25
"155",155,1,"1101","Unknown",0
"156",156,127,"1103 1102 1101","Unknown",0.834645669291339
"157",157,4,"1101","Unknown",0.375
"158",158,155,"1101 1103 1102","Unknown",0.867741935483871
"159",159,2,"1103 1102","Unknown",0.25
"160",160,2,"1101","Unknown",0.25
"161",161,33,"1103 1101 1102","Unknown",0.666666666666667
"162",162,124,"1101 1102 1103","Unknown",0.846774193548387
"163",163,367,"1101 1102 1103","Unknown",0.899182561307902
"164",164,58,"1102 1103 1101","Unknown",0.741379310344828
"165",165,3,"1103 1101","Unknown",0.333333333333333
"166",166,2,"1102","Unknown",0.25
"167",167,1,"1101","Unknown",0
"168",168,8,"1103 1101","Unknown",0.5
"169",169,103,"1102 1103 1101","Unknown",0.868932038834951
"170",170,135,"1102 1101 1103","Unknown",0.885185185185185
"171",171,5,"1102 1101","Unknown",0.4
"172",172,148,"1101 1102 1103","Unknown",0.885135135135135
"173",173,3,"1102 1101","Unknown",0.333333333333333
"174",174,81,"1101 1103 1102","Unknown",0.753086419753086
"175",175,82,"702 703 701","Unknown",0.841463414634146
"176",176,171,"1101 1103 1102","Unknown",0.830409356725146
"177",177,1,"1103","Unknown",0
"178",178,112,"1103 1101 1102","Unknown",0.772321428571429
"179",179,1,"1101","Unknown",0
"180",180,1,"1103","Unknown",0
"181",181,271,"1102 1103 1101","Unknown",0.874538745387454
"182",182,302,"702 701 703","Unknown",0.903973509933775
"183",183,195,"1101 1103 1102","Unknown",0.846153846153846
"184",184,19,"1103 1102","Unknown",0.710526315789474
"185",185,14,"1101 1103","Unknown",0.5
"186",186,1,"1101","Unknown",0
"187",187,12,"1101 1103 1102","Unknown",0.583333333333333
"188",188,171,"1102 1103 1101","Unknown",0.89766081871345
"189",189,57,"1101 1103 1102","Unknown",0.780701754385965
"190",190,62,"1102 1103 1101","Unknown",0.782258064516129
"191",191,33,"1101 1103 1102","Unknown",0.696969696969697
"192",192,1,"1103","Unknown",0
"193",193,66,"1101 1103 1102 703 701","Unknown",0.840909090909091
"194",194,261,"1103 1102 1101","Unknown",0.85823754789272
"195",195,1,"1103","Unknown",0
"196",196,81,"702 701 703","Unknown",0.814814814814815
"197",197,96,"1101 1103 1102","Unknown",0.796875
"198",198,86,"1102 1103 701 702 703 1101","Unknown",0.837209302325581
"199",199,1,"1103","Unknown",0
"200",200,80,"1101 1102 1103","Unknown",0.79375
"201",201,82,"1102 1101 1103","Unknown",0.835365853658537
"202",202,144,"1103 1102 1101","Unknown",0.847222222222222
"203",203,1,"1101","Unknown",0
"204",204,1,"1101","Unknown",0
"205",205,1,"1101","Unknown",0
"206",206,92,"1101 1102 1103","Unknown",0.782608695652174
"207",207,90,"1103 1102 1101","Unknown",0.75
"208",208,1,"1102","Unknown",0
"209",209,1,"1102","Unknown",0
"210",210,1,"1101","Unknown",0
"211",211,129,"1101 1102 1103","Unknown",0.84108527131783
"212",212,1,"1102","Unknown",0
"213",213,1,"1102","Unknown",0
"214",214,107,"1101 1103 1102","Unknown",0.808411214953271
"215",215,2,"1102","Unknown",0.25
"216",216,3,"1102 1103","Unknown",0.333333333333333
"217",217,386,"1101 1102 1103","Unknown",0.913212435233161
"218",218,231,"1101 1102 1103","Unknown",0.885281385281385
"219",219,1,"1102","Unknown",0
"220",220,150,"1101 1103 1102","Unknown",0.836666666666667
"221",221,1,"1101","Unknown",0
"222",222,372,"1102 1103 1101","Unknown",0.903225806451613
"223",223,1,"1101","Unknown",0
"224",224,94,"1101 1103 1102","Unknown",0.872340425531915
"225",225,13,"1103","Unknown",0.576923076923077
"226",226,37,"1101 1103 1102","Unknown",0.72972972972973
"227",227,274,"1101 1103 1102","Unknown",0.788321167883212
"228",228,891,"1101 1103 1102 703 701 702","Unknown",0.855780022446689
"229",229,1,"1102","Unknown",0
"230",230,58,"1101 1102 1103","Unknown",0.810344827586207
"231",231,3,"1103 1101","Unknown",0.333333333333333
"232",232,2,"1101","Unknown",0.25
"233",233,5,"1103 1102","Unknown",0.4
"234",234,2,"1101 1102","Unknown",0.25
"235",235,144,"1102 1103 1101","Unknown",0.868055555555556
"236",236,68,"1101 1103 1102","Unknown",0.786764705882353
"237",237,34,"1102 1101 1103","Unknown",0.764705882352941
"238",238,128,"1101 1102 1103","Unknown",0.8515625
"239",239,364,"1101 1102 1103","Unknown",0.90521978021978
"240",240,72,"1103 1102 1101 702 703","Unknown",0.819444444444444
"241",241,314,"1103 1101 1102","Unknown",0.872611464968153
"242",242,192,"1103 1101 1102","Unknown",0.888020833333333
"243",243,1,"1103","Unknown",0
"244",244,2,"1103","Unknown",0.25
"245",245,2,"702 701","Unknown",0.25
"246",246,1,"1103","Unknown",0
"247",247,1,"1101","Unknown",0
"248",248,1,"1101","Unknown",0
"249",249,1,"1102","Unknown",0
"250",250,1,"1102","Unknown",0
"251",251,1,"1102","Unknown",0
"252",252,1,"1103","Unknown",0
"253",253,306,"1102 1103 1101","Unknown",0.836601307189543
"254",254,107,"1103 1102 1101","Unknown",0.771028037383178
"255",255,2,"1101","Unknown",0.25
"256",256,84,"1102 1101 1103","Unknown",0.845238095238095
"257",257,1,"1102","Unknown",0
"258",258,1,"1101","Unknown",0
"259",259,1,"1101","Unknown",0
"260",260,1,"1101","Unknown",0
"261",261,3,"1102","Unknown",0.333333333333333
"262",262,41,"1102 1101 1103","Unknown",0.768292682926829
"263",263,1,"1103","Unknown",0
"264",264,208,"1102 1101 1103","Unknown",0.894230769230769
"265",265,3,"1103 1101","Unknown",0.333333333333333
"266",266,139,"1103 1102 1101","Unknown",0.823741007194245
"267",267,2,"1103 1101","Unknown",0.25
"268",268,121,"1103 1101 1102","Unknown",0.855371900826446
"269",269,59,"1101 1102 1103","Unknown",0.838983050847458
"270",270,1,"1101","Unknown",0
"271",271,153,"1102 1103 1101","Unknown",0.836601307189543
"272",272,20,"1103 1101","Unknown",0.675
"273",273,1,"1101","Unknown",0
"274",274,1,"1101","Unknown",0
"275",275,43,"1103 1102","Unknown",0.686046511627907
"276",276,96,"1102 1103 1101 701 702 703","Unknown",0.770833333333333
"277",277,7,"1103 1101","Unknown",0.571428571428571
"278",278,137,"1103 1102","Unknown",0.883211678832117
"279",279,109,"1103 1101 1102","Unknown",0.81651376146789
"280",280,184,"1101 1102 1103","Unknown",0.864130434782609
"281",281,4,"1102 1103","Unknown",0.375
"282",282,2,"1102 1101","Unknown",0.25
"283",283,8,"1103 1101 1102","Unknown",0.5625
"284",284,19,"1103 1102","Unknown",0.736842105263158
"285",285,4,"1101","Unknown",0.5
"286",286,1,"1103","Unknown",0
"287",287,3,"702 1102 701","Unknown",0.333333333333333
"288",288,29,"1101 1102","Unknown",0.672413793103448
"289",289,219,"1103 1102 1101","Unknown",0.837899543378995
"290",290,6,"1102 1103 1101","Unknown",0.5
"291",291,1,"1101","Unknown",0
"292",292,30,"1103 1102","Unknown",0.683333333333333
"293",293,80,"1103 1101 1102","Unknown",0.8375
"294",294,3,"1103 1101","Unknown",0.333333333333333
"295",295,5,"1101","Unknown",0.5
"296",296,1,"1101","Unknown",0
"297",297,3,"1101 1102","Unknown",0.333333333333333
"298",298,238,"1102 1103 1101","Unknown",0.821428571428571
"299",299,55,"1101 1103 1102","Unknown",0.654545454545455
"300",300,101,"1103 1101 1102","Unknown",0.816831683168317
"301",301,2,"1103","Unknown",0.25
"302",302,1,"1103","Unknown",0
"303",303,55,"1101 1102 1103","Unknown",0.818181818181818
"304",304,23,"1101 1103 1102","Unknown",0.630434782608696
"305",305,570,"1103 1102 1101","Unknown",0.903508771929825
"306",306,23,"1102 1103 1101","Unknown",0.673913043478261
"307",307,483,"1101 1103 1102","Unknown",0.932712215320911
"308",308,1,"1103","Unknown",0
"309",309,20,"1103 1102 1101","Unknown",0.525
"310",310,117,"1102 1101 1103","Unknown",0.884615384615385
"311",311,76,"1102 1103 1101","Unknown",0.848684210526316
"312",312,139,"1103 1101 1102","Unknown",0.841726618705036
"313",313,37,"1101 1103 1102","Unknown",0.77027027027027
"314",314,64,"1102 1101 1103","Unknown",0.796875
"315",315,5,"1103","Unknown",0.4
"316",316,1,"1101","Unknown",0
"317",317,1,"1101","Unknown",0
"318",318,1,"1101","Unknown",0
"319",319,75,"1102 1103 1101","Unknown",0.806666666666667
"320",320,2,"1101","Unknown",0.25
"321",321,18,"1103 1102 1101","Unknown",0.527777777777778
"322",322,196,"1101 1103 1102","Unknown",0.86734693877551
"323",323,1,"1102","Unknown",0
"324",324,59,"1103 1102 1101","Unknown",0.745762711864407
"325",325,217,"1101 1102 1103","Unknown",0.877880184331797
"326",326,3,"1101","Unknown",0.333333333333333
"327",327,1,"1102","Unknown",0
"328",328,1,"1101","Unknown",0
"329",329,2,"1101","Unknown",0.25
"330",330,8,"1101 1103 1102","Unknown",0.5
"331",331,1,"1103","Unknown",0
"332",332,41,"1101 1102 1103","Unknown",0.682926829268293
"333",333,645,"1103 1101 1102","Unknown",0.921705426356589
"334",334,10,"1103 1101 1102","Unknown",0.6
"335",335,135,"1101 1102 1103","Unknown",0.866666666666667
"336",336,25,"1102 1103 1101","Unknown",0.76
"337",337,28,"1101 1103 1102","Unknown",0.625
"338",338,85,"1101 1103 1102","Unknown",0.8
"339",339,2,"1103","Unknown",0.25
"340",340,2,"1102","Unknown",0.25
"341",341,60,"1102 1103 1101","Unknown",0.8
"342",342,351,"1103 1101 1102","Unknown",0.873219373219373
"343",343,2,"1101","Unknown",0.25
"344",344,36,"1101 1103 1102","Unknown",0.763888888888889
"345",345,3,"1101 1102","Unknown",0.333333333333333
"346",346,124,"701 1103 1101 1102","Unknown",0.782258064516129
"347",347,3,"1101 1102 1103","Unknown",0.333333333333333
"348",348,14,"1103 1102 1101","Unknown",0.535714285714286
"349",349,3,"1103","Unknown",0.333333333333333
"350",350,1,"1102","Unknown",0
"351",351,1,"1102","Unknown",0
"352",352,1,"1101","Unknown",0
"353",353,53,"1101 1103 1102","Unknown",0.830188679245283
"354",354,5,"1103 1101","Unknown",0.4
"355",355,1,"1101","Unknown",0
"356",356,41,"1101 1103 1102","Unknown",0.719512195121951
"357",357,380,"1102 1101 1103","Unknown",0.864473684210526
"358",358,30,"1102 1103 1101","Unknown",0.75
"359",359,1,"1101","Unknown",0
"360",360,215,"701 702 703 1101","Unknown",0.869767441860465
"361",361,2,"1103","Unknown",0.25
"362",362,1,"1102","Unknown",0
"363",363,23,"1101 1102 1103","Unknown",0.652173913043478
"364",364,169,"1103 1101 1102","Unknown",0.855029585798817
"365",365,1,"1101","Unknown",0
"366",366,4,"1101 1102","Unknown",0.375
"367",367,1,"1103","Unknown",0
"368",368,337,"1103 1101 1102","Unknown",0.887240356083086
"369",369,25,"1102 1103","Unknown",0.7
"370",370,168,"1101 1102 1103","Unknown",0.845238095238095
"371",371,1,"1101","Unknown",0
"372",372,1,"1101","Unknown",0
"373",373,107,"1101 1103 1102","Unknown",0.841121495327103
"374",374,1,"1101","Unknown",0
"375",375,1,"1102","Unknown",0
"376",376,2,"1102","Unknown",0.25
"377",377,83,"1103 1102 1101","Unknown",0.795180722891566
"378",378,2,"1102","Unknown",0.25
"379",379,1,"1102","Unknown",0
"380",380,6,"1101","Unknown",0.5
"381",381,157,"1103 1101 1102","Unknown",0.805732484076433
"382",382,1,"1101","Unknown",0
"383",383,59,"1102 702 1101 1103 701","Unknown",0.779661016949153
"384",384,1,"1101","Unknown",0
"385",385,66,"1103 1102","Unknown",0.840909090909091
"386",386,77,"1102 1103 1101","Unknown",0.818181818181818
"387",387,1,"1101","Unknown",0
"388",388,1,"1101","Unknown",0
"389",389,153,"1101 1102 1103","Unknown",0.856209150326797
"390",390,60,"1101 1102 1103","Unknown",0.816666666666667
"391",391,271,"1103 1102 1101","Unknown",0.817343173431734
"392",392,1,"1101","Unknown",0
"393",393,23,"1103","Unknown",0.695652173913043
"394",394,49,"1102 1103 1101","Unknown",0.76530612244898
"395",395,75,"1101 1102","Unknown",0.68
"396",396,1,"1101","Unknown",0
"397",397,1,"1101","Unknown",0
"398",398,2,"1103","Unknown",0.25
"399",399,138,"1102 1101 1103","Unknown",0.793478260869565
"400",400,1,"1102","Unknown",0
"401",401,3,"1101","Unknown",0.333333333333333
"402",402,71,"702 703 701 1103 1102 1101","Unknown",0.73943661971831
"403",403,439,"1101 1103 1102","Unknown",0.862186788154897
"404",404,184,"1103 1102 1101","Unknown",0.801630434782609
"405",405,2,"1103","Unknown",0.25
"406",406,1,"1101","Unknown",0
"407",407,72,"1102 1103 1101","Unknown",0.826388888888889
"408",408,54,"1101 1102 1103","Unknown",0.768518518518518
"409",409,2,"1103 1102","Unknown",0.25
"410",410,17,"1103 1101 1102","Unknown",0.617647058823529
"411",411,3,"1101 1103 1102","Unknown",0.333333333333333
"412",412,1,"1101","Unknown",0
"413",413,2,"1103 1101","Unknown",0.25
"414",414,131,"1102 1101 1103","Unknown",0.812977099236641
"415",415,21,"1103 1102 1101","Unknown",0.642857142857143
"416",416,130,"1103 1101 1102","Unknown",0.815384615384615
"417",417,98,"1103 1101 1102","Unknown",0.821428571428571
"418",418,14,"1101 1102 1103","Unknown",0.678571428571429
"419",419,8,"1102 1103 1101","Unknown",0.5
"420",420,1,"1101","Unknown",0
"421",421,434,"1101 1103 1102","Unknown",0.877880184331797
"422",422,2,"1103 1102","Unknown",0.25
"423",423,250,"1103 1102 1101","Unknown",0.87
"424",424,3,"1101","Unknown",0.333333333333333
"425",425,1,"1101","Unknown",0
"426",426,64,"1101 1103 1102","Unknown",0.7265625
"427",427,78,"1101 1102 1103","Unknown",0.82051282051282
"428",428,1,"1102","Unknown",0
"429",429,1,"1101","Unknown",0
"430",430,80,"1101 1102 1103","Unknown",0.76875
"431",431,49,"1102 1103 1101","Unknown",0.785714285714286
"432",432,195,"1102 1101 1103","Unknown",0.774358974358974
"433",433,1,"1102","Unknown",0
"434",434,2,"1103","Unknown",0.25
"435",435,3,"1103","Unknown",0.333333333333333
"436",436,10,"1103 1102","Unknown",0.55
"437",437,82,"1101 1103 1102 701 702 703","Unknown",0.731707317073171
"438",438,130,"1103 1102 1101","Unknown",0.819230769230769
"439",439,1,"1102","Unknown",0
"440",440,4,"1102 1103","Unknown",0.375
"441",441,25,"1103 1102 1101","Unknown",0.64
"442",442,1,"1101","Unknown",0
"443",443,135,"1103 1102 1101","Unknown",0.788888888888889
"444",444,1,"1101","Unknown",0
"445",445,4,"1103 1101","Unknown",0.375
"446",446,69,"1101","Unknown",0.739130434782609
"447",447,1,"1101","Unknown",0
"448",448,1,"1103","Unknown",0
"449",449,2,"1101","Unknown",0.25
"450",450,1,"1101","Unknown",0
"451",451,15,"1103 1101 1102","Unknown",0.533333333333333
"452",452,1,"1101","Unknown",0
"453",453,58,"1102 1101 1103","Unknown",0.724137931034483
"454",454,1,"1101","Unknown",0
"455",455,66,"1101 1102 1103","Unknown",0.757575757575758
"456",456,406,"1102 1101 1103","Unknown",0.896551724137931
"457",457,102,"1102 1103 1101","Unknown",0.823529411764706
"458",458,1,"1102","Unknown",0
"459",459,50,"1101 1102 1103","Unknown",0.78
"460",460,2,"1103","Unknown",0.25
"461",461,6,"1101 1103 1102","Unknown",0.416666666666667
"462",462,1,"1101","Unknown",0
"463",463,160,"1102 1101 1103","Unknown",0.878125
"464",464,1,"1101","Unknown",0
"465",465,8,"1102 1103 1101","Unknown",0.5
"466",466,218,"1101 1102 1103","Unknown",0.887614678899083
"467",467,73,"1101 1102 1103","Unknown",0.773972602739726
"468",468,16,"1103","Unknown",0.5
"469",469,31,"1103 1101 1102","Unknown",0.548387096774194
"470",470,9,"1101 1102","Unknown",0.555555555555556
"471",471,1,"1101","Unknown",0
"472",472,89,"1101 1103 1102","Unknown",0.825842696629214
"473",473,1,"1101","Unknown",0
"474",474,170,"1101 1103 1102","Unknown",0.885294117647059
"475",475,57,"1101 1103 1102","Unknown",0.807017543859649
"476",476,7,"1102 1103","Unknown",0.571428571428571
"477",477,6,"1103 1101","Unknown",0.5
"478",478,1,"1101","Unknown",0
"479",479,99,"1102 1103 1101","Unknown",0.868686868686869
"480",480,144,"1103 1101 1102 701 703 702","Unknown",0.829861111111111
"481",481,1,"1101","Unknown",0
"482",482,1,"1102","Unknown",0
"483",483,1,"1102","Unknown",0
"484",484,145,"1102 1103 1101","Unknown",0.824137931034483
"485",485,1,"1102","Unknown",0
"486",486,13,"1102 1103 1101","Unknown",0.576923076923077
"487",487,2,"1101","Unknown",0.25
"488",488,108,"1101 1103 1102","Unknown",0.819444444444444
"489",489,1,"1101","Unknown",0
"490",490,2,"1101","Unknown",0.25
"491",491,1,"1101","Unknown",0
"492",492,46,"1101 1102 1103","Unknown",0.695652173913043
"493",493,106,"1101 1103 1102","Unknown",0.858490566037736
"494",494,110,"1103 1102 1101","Unknown",0.822727272727273
"495",495,54,"1101 1102 1103","Unknown",0.75
"496",496,1,"1102","Unknown",0
"497",497,89,"1102 1103 1101","Unknown",0.764044943820225
"498",498,2,"703","Unknown",0.25
"499",499,98,"1103 1102 1101","Unknown",0.841836734693878
"500",500,262,"1103 702 1102 703 1101 701","Unknown",0.833969465648855
"501",501,134,"1103 1102 1101","Unknown",0.828358208955224
"502",502,104,"1102 1101 1103","Unknown",0.846153846153846
"503",503,298,"1102 1101 1103","Unknown",0.880872483221476
"504",504,226,"1103 1102 1101","Unknown",0.827433628318584
"505",505,4,"1103","Unknown",0.375
"506",506,1,"1101","Unknown",0
"507",507,114,"1103 1102 1101","Unknown",0.824561403508772
"508",508,1,"1101","Unknown",0
"509",509,12,"703 702 701","Unknown",0.708333333333333
"510",510,1,"1101","Unknown",0
"511",511,1,"1102","Unknown",0
"512",512,102,"702 703 701","Unknown",0.857843137254902
"513",513,216,"1101 1102 1103","Unknown",0.877314814814815
"514",514,1,"1101","Unknown",0
"515",515,1,"702","Unknown",0
"516",516,1,"701","Unknown",0
"517",517,406,"703 701 1101 702 1102 1103","Unknown",0.87807881773399
"518",518,1,"702","Unknown",0
"519",519,4,"703 701 1101 1102","Unknown",0.375
"520",520,55,"701 702 703","Unknown",0.763636363636364
"521",521,95,"1101 1103 1102","Unknown",0.821052631578947
"522",522,13,"1103 1102","Unknown",0.576923076923077
"523",523,164,"1103 702 1102 1101 701","Unknown",0.875
"524",524,70,"1103 1101 1102","Unknown",0.671428571428571
"525",525,1,"1101","Unknown",0
"526",526,44,"1101 1103 1102","Unknown",0.761363636363636
"527",527,60,"1101 1102 1103","Unknown",0.741666666666667
"528",528,1,"1101","Unknown",0
"529",529,104,"702 1101 1103 1102","Unknown",0.831730769230769
"530",530,58,"1101 1102","Unknown",0.71551724137931
"531",531,6,"1101 1103","Unknown",0.416666666666667
"532",532,1,"1101","Unknown",0
"533",533,77,"1101 1103 1102","Unknown",0.772727272727273
"534",534,509,"1101 1102 1103","Unknown",0.883104125736739
"535",535,93,"1102 1103 1101","Unknown",0.758064516129032
"536",536,34,"1102 1103 1101","Unknown",0.735294117647059
"537",537,2,"1103 1102","Unknown",0.25
"538",538,10,"1101","Unknown",0.55
"539",539,1,"1103","Unknown",0
"540",540,35,"1101 1103 1102","Unknown",0.671428571428571
"541",541,201,"1102 1103 1101","Unknown",0.838308457711443
"542",542,227,"1102 1101 1103","Unknown",0.863436123348018
"543",543,1,"1103","Unknown",0
"544",544,1,"1101","Unknown",0
"545",545,1,"1101","Unknown",0
"546",546,1,"1102","Unknown",0
"547",547,1,"1101","Unknown",0
"548",548,1,"1101","Unknown",0
"549",549,4,"1103","Unknown",0.5
"550",550,1,"1103","Unknown",0
"551",551,1,"1102","Unknown",0
"552",552,14,"1102 1103 1101","Unknown",0.607142857142857
"553",553,86,"1101 1102 1103","Unknown",0.819767441860465
"554",554,223,"701 702 703 1102 1103 1101","Unknown",0.890134529147982
"555",555,184,"1103 702 703 1101 1102 701","Unknown",0.880434782608696
"556",556,85,"1102 1101 1103","Unknown",0.805882352941176
"557",557,82,"1102 1101 1103","Unknown",0.75609756097561
"558",558,52,"1101 1102 1103","Unknown",0.769230769230769
"559",559,1,"1101","Unknown",0
"560",560,1,"1101","Unknown",0
"561",561,51,"1101 1102 1103","Unknown",0.764705882352941
"562",562,16,"1101 701 1102 1103","Unknown",0.625
